Division,match_date,home_team,away_team,home_win_odds,draw_odds,away_win_odds,p_home_implied,p_draw_implied,p_away_implied,pnorm_home_win,pnorm_draw,pnorm_away_win
E0,2024-12-21,Aston Villa,Man City,3.29,3.71,2.12,0.303951367781155,0.2695417789757412,0.4716981132075471,0.29080932784636493,0.25788751714677643,0.45130315500685875
E0,2024-12-21,Brentford,Nottingham Forest,2.35,3.52,2.99,0.425531914893617,0.2840909090909091,0.33444816053511706,0.40756990779644736,0.2720992282163783,0.32033086398717436
E0,2024-12-21,Ipswich,Newcastle,4.61,3.95,1.74,0.21691973969631234,0.2531645569620253,0.5747126436781609,0.20761904186515787,0.24230981848060196,0.5500711396542401
E0,2024-12-21,West Ham,Brighton,2.8,3.75,2.38,0.35714285714285715,0.26666666666666666,0.42016806722689076,0.3420982023074859,0.2554333243895895,0.40246847330292457
E0,2024-12-21,Crystal Palace,Arsenal,6.08,4.11,1.57,0.16447368421052633,0.24330900243309,0.6369426751592356,0.15743246045707066,0.23289278821873222,0.6096747513241971
E0,2024-12-22,Everton,Chelsea,5.18,4.13,1.63,0.19305019305019305,0.24213075060532688,0.6134969325153374,0.18408912539959038,0.2308914454164354,0.5850194291839743
E0,2024-12-22,Fulham,Southampton,1.42,4.96,7.21,0.7042253521126761,0.20161290322580647,0.13869625520110956,0.6742001772147126,0.19301698621872818,0.13278283656655918
E0,2024-12-22,Leicester,Wolves,2.55,3.56,2.69,0.3921568627450981,0.2808988764044944,0.3717472118959108,0.3753405006682632,0.2688534485123795,0.3558060508193573
E0,2024-12-22,Man United,Bournemouth,1.85,3.88,4.07,0.5405405405405405,0.2577319587628866,0.24570024570024568,0.5177726555865582,0.2468761373286425,0.2353512070847992
E0,2024-12-22,Tottenham,Liverpool,4.29,4.33,1.72,0.2331002331002331,0.23094688221709006,0.5813953488372093,0.22296801698096824,0.22090826624673296,0.5561237167722988
E0,2024-12-26,Man City,Everton,1.34,5.46,8.59,0.7462686567164178,0.18315018315018314,0.11641443538998836,0.71356369544976,0.17512369082466636,0.11131261372557373
E0,2024-12-26,Bournemouth,Crystal Palace,1.9,3.77,3.87,0.5263157894736842,0.26525198938992045,0.25839793281653745,0.5012695020597198,0.25262919201948747,0.24610130592079266
E0,2024-12-26,Chelsea,Fulham,1.47,4.88,6.15,0.6802721088435374,0.20491803278688525,0.16260162601626016,0.6492436091299071,0.1955713330780663,0.15518505779202657
E0,2024-12-26,Newcastle,Aston Villa,1.93,3.91,3.66,0.5181347150259068,0.2557544757033248,0.27322404371584696,0.4948220478757431,0.24424720010234888,0.2609307520219082
E0,2024-12-26,Nottingham Forest,Tottenham,2.35,3.74,2.82,0.425531914893617,0.267379679144385,0.3546099290780142,0.4062273714699493,0.2552498189717596,0.3385228095582911
E0,2024-12-26,Southampton,West Ham,3.24,3.56,2.18,0.30864197530864196,0.2808988764044944,0.4587155963302752,0.2944336530290154,0.2679677066893287,0.4375986402816559
E0,2024-12-26,Wolves,Man United,3.8,3.7,1.94,0.2631578947368421,0.27027027027027023,0.5154639175257733,0.2508912967493883,0.25767214260747984,0.49143656064313185
E0,2024-12-26,Liverpool,Leicester,1.08,12.4,25.35,0.9259259259259258,0.08064516129032258,0.03944773175542406,0.8851905043507646,0.07709723747571176,0.0377122581735237
E0,2024-12-27,Brighton,Brentford,1.64,4.44,4.89,0.6097560975609756,0.2252252252252252,0.20449897750511248,0.5865970691220335,0.21667098949552585,0.19673194138244066
E0,2024-12-27,Arsenal,Ipswich,1.16,8.37,17.31,0.8620689655172414,0.11947431302270013,0.057770075101097634,0.8294601069996307,0.11495504469767881,0.05558484830269044
E0,2024-12-29,Leicester,Man City,7.92,5.62,1.34,0.12626262626262627,0.17793594306049823,0.7462686567164178,0.12019663549015226,0.1693874293740224,0.7104159351358252
E0,2024-12-29,Crystal Palace,Southampton,1.61,4.11,5.42,0.6211180124223602,0.24330900243309,0.18450184501845018,0.5921450311673467,0.2319594890947514,0.1758954797379019
E0,2024-12-29,Everton,Nottingham Forest,2.64,3.16,2.83,0.3787878787878788,0.3164556962025316,0.35335689045936397,0.3612318430789614,0.30178862839508164,0.3369795285259569
E0,2024-12-29,Fulham,Bournemouth,2.35,3.58,2.91,0.425531914893617,0.27932960893854747,0.3436426116838488,0.405846672873822,0.26640773219370995,0.3277455949324679
E0,2024-12-29,Tottenham,Wolves,1.61,4.77,4.56,0.6211180124223602,0.20964360587002098,0.2192982456140351,0.5915072404650213,0.19964919437079343,0.20884356516418523
E0,2024-12-29,West Ham,Liverpool,7.04,5.21,1.4,0.14204545454545456,0.19193857965451055,0.7142857142857143,0.13550467782806103,0.18310037080797495,0.6813949513639639
E0,2024-12-30,Aston Villa,Brighton,1.94,3.86,3.61,0.5154639175257733,0.2590673575129534,0.2770083102493075,0.490199251400107,0.24636957194720405,0.26343117665268906
E0,2024-12-30,Ipswich,Chelsea,6.87,5.02,1.41,0.14556040756914118,0.19920318725099603,0.7092198581560284,0.13810502162829766,0.18900029852318825,0.6728946798485141
E0,2024-12-30,Man United,Newcastle,2.7,3.61,2.49,0.37037037037037035,0.2770083102493075,0.4016064257028112,0.3530749561057233,0.26407268185192606,0.38285236204235057
E0,2025-01-01,Brentford,Arsenal,6.67,4.8,1.44,0.14992503748125938,0.20833333333333334,0.6944444444444444,0.14241914746315892,0.19790327366234794,0.6596775788744931
E0,2025-01-04,Tottenham,Newcastle,2.88,3.94,2.24,0.3472222222222222,0.25380710659898476,0.4464285714285714,0.3314903846153846,0.2423076923076923,0.42620192307692306
E0,2025-01-04,Aston Villa,Leicester,1.32,5.51,9.16,0.7575757575757576,0.18148820326678766,0.1091703056768559,0.7227160776676785,0.17313706397846385,0.10414685835385762
E0,2025-01-04,Bournemouth,Everton,1.75,3.82,4.71,0.5714285714285714,0.2617801047120419,0.21231422505307856,0.5465481155660593,0.2503819901153413,0.20306989431859954
E0,2025-01-04,Crystal Palace,Chelsea,3.65,3.88,1.95,0.273972602739726,0.2577319587628866,0.5128205128205129,0.2622939453294274,0.24674559290010573,0.4909604617704668
E0,2025-01-04,Man City,West Ham,1.31,6.09,8.3,0.7633587786259541,0.16420361247947454,0.12048192771084336,0.7283649793437553,0.15667621066343507,0.11495880999280958
E0,2025-01-04,Southampton,Brentford,2.78,3.54,2.48,0.3597122302158274,0.2824858757062147,0.40322580645161293,0.3440826500697634,0.27021179864235656,0.38570555128788
E0,2025-01-04,Brighton,Arsenal,4.36,3.83,1.8,0.2293577981651376,0.2610966057441253,0.5555555555555556,0.21926922979059058,0.24961196916109002,0.5311188010483194
E0,2025-01-05,Fulham,Ipswich,1.56,4.34,5.68,0.641025641025641,0.2304147465437788,0.17605633802816903,0.6119595654677973,0.2199670327487935,0.16807340178340913
E0,2025-01-05,Liverpool,Man United,1.29,6.05,9.49,0.7751937984496123,0.1652892561983471,0.1053740779768177,0.7412042948008742,0.1580419074864674,0.10075379771265836
E0,2025-01-06,Wolves,Nottingham Forest,3.22,3.22,2.33,0.3105590062111801,0.3105590062111801,0.4291845493562232,0.29568527918781723,0.29568527918781723,0.4086294416243655
E0,2025-01-14,Brentford,Man City,4.76,4.47,1.64,0.21008403361344538,0.2237136465324385,0.6097560975609756,0.2013159629157696,0.21437673008480163,0.5843073069994288
E0,2025-01-14,Chelsea,Bournemouth,1.5,4.81,5.92,0.6666666666666666,0.2079002079002079,0.16891891891891891,0.6388842769384028,0.19923626099950192,0.1618794620620953
E0,2025-01-14,West Ham,Fulham,2.97,3.43,2.41,0.33670033670033667,0.29154518950437314,0.41493775933609955,0.3227623959923627,0.2794764769963024,0.397761127011335
E0,2025-01-14,Nottingham Forest,Liverpool,5.14,4.16,1.64,0.19455252918287938,0.24038461538461536,0.6097560975609756,0.18622933636145264,0.230100670408141,0.5836699932304065
E0,2025-01-15,Everton,Aston Villa,3.2,3.24,2.35,0.3125,0.30864197530864196,0.425531914893617,0.2985648184456121,0.2948788330327033,0.4065563485216846
E0,2025-01-15,Leicester,Crystal Palace,3.88,3.73,1.92,0.2577319587628866,0.2680965147453083,0.5208333333333334,0.2462418682694027,0.2561443562695127,0.4976137754610846
E0,2025-01-15,Newcastle,Wolves,1.35,5.54,8.08,0.7407407407407407,0.18050541516245489,0.12376237623762376,0.7088370266444128,0.1727310443989093,0.1184319289566779
E0,2025-01-15,Arsenal,Tottenham,1.4,5.29,6.86,0.7142857142857143,0.1890359168241966,0.14577259475218657,0.6808594468230412,0.18018964566205248,0.13895090751490635
E0,2025-01-16,Ipswich,Brighton,3.8,3.73,1.94,0.2631578947368421,0.2680965147453083,0.5154639175257733,0.25141233123249784,0.25613052511621764,0.4924571436512845
E0,2025-01-16,Man United,Southampton,1.3,5.79,9.4,0.7692307692307692,0.17271157167530224,0.10638297872340426,0.7337710487643752,0.1647499764065091,0.10147897482911572
E0,2025-01-18,Newcastle,Bournemouth,1.64,4.3,4.93,0.6097560975609756,0.23255813953488372,0.20283975659229211,0.583412684870735,0.22251088446232684,0.19407643066693825
E0,2025-01-18,Brentford,Liverpool,6.43,5.15,1.43,0.15552099533437014,0.1941747572815534,0.6993006993006994,0.1482569317086035,0.18510525648278064,0.6666378118086157
E0,2025-01-18,Leicester,Fulham,4.17,3.81,1.84,0.23980815347721823,0.26246719160104987,0.5434782608695652,0.2293161143440331,0.2509837786915008,0.5197001069644662
E0,2025-01-18,West Ham,Crystal Palace,2.62,3.41,2.69,0.38167938931297707,0.29325513196480935,0.3717472118959108,0.3646565877821021,0.2801760293223189,0.35516738289557903
E0,2025-01-18,Arsenal,Aston Villa,1.51,4.35,6.45,0.6622516556291391,0.2298850574712644,0.15503875968992248,0.6324170808398418,0.2195286878317612,0.14805423132839707
E0,2025-01-19,Everton,Tottenham,2.91,3.51,2.41,0.3436426116838488,0.2849002849002849,0.41493775933609955,0.32932341364852075,0.273028813024842,0.3976477733266371
E0,2025-01-19,Man United,Brighton,2.09,3.71,3.36,0.47846889952153115,0.2695417789757412,0.2976190476190476,0.4575892283577871,0.2577793766220417,0.2846313950201711
E0,2025-01-19,Nottingham Forest,Southampton,1.39,4.86,8.03,0.7194244604316548,0.20576131687242796,0.12453300124533002,0.6853497099726218,0.19601565779052346,0.11863463223685483
E0,2025-01-19,Ipswich,Man City,7.72,5.36,1.36,0.1295336787564767,0.18656716417910446,0.7352941176470588,0.12320173066522448,0.17744726879394268,0.699351000540833
E0,2025-01-20,Chelsea,Wolves,1.37,5.51,7.3,0.7299270072992701,0.18148820326678766,0.136986301369863,0.6962284954658514,0.1731094444261736,0.13066206010797485
E0,2025-01-25,Bournemouth,Nottingham Forest,2.09,3.64,3.42,0.47846889952153115,0.2747252747252747,0.29239766081871343,0.4576058108674396,0.2627461936024584,0.27964799553010194
E0,2025-01-25,Brighton,Everton,1.67,3.86,5.39,0.5988023952095809,0.2590673575129534,0.1855287569573284,0.5738961572729354,0.24829186078906795,0.1778119819379967
E0,2025-01-25,Liverpool,Ipswich,1.1,11.04,20.87,0.9090909090909091,0.09057971014492755,0.0479156684235745,0.8677957317693248,0.08646515443353782,0.04573911379713739
E0,2025-01-25,Southampton,Newcastle,6.82,5.09,1.42,0.14662756598240467,0.19646365422396858,0.7042253521126761,0.14000309921357454,0.1875876496339054,0.67240925115252
E0,2025-01-25,Wolves,Arsenal,6.85,4.65,1.46,0.14598540145985403,0.2150537634408602,0.684931506849315,0.1395693066762605,0.20560209693169554,0.654828596392044
E0,2025-01-25,Man City,Chelsea,2.03,4.03,3.29,0.4926108374384237,0.24813895781637715,0.303951367781155,0.47153277402972443,0.23752147178172217,0.29094575418855334
E0,2025-01-26,Crystal Palace,Brentford,2.06,3.68,3.47,0.4854368932038835,0.2717391304347826,0.2881844380403458,0.4643727317027048,0.25994777915966627,0.2756794891376288
E0,2025-01-26,Tottenham,Leicester,1.46,5.21,5.89,0.684931506849315,0.19193857965451055,0.16977928692699493,0.654403971603377,0.18338383849154138,0.16221218990508163
E0,2025-01-26,Aston Villa,West Ham,1.55,4.39,5.81,0.6451612903225806,0.22779043280182235,0.17211703958691912,0.6173386032980039,0.2179669328273135,0.16469446387468267
E0,2025-01-26,Fulham,Man United,2.31,3.44,3.1,0.4329004329004329,0.29069767441860467,0.3225806451612903,0.4137920330288615,0.27786616171414824,0.3083418052569903
E0,2025-02-01,Nottingham Forest,Brighton,2.44,3.46,2.89,0.4098360655737705,0.28901734104046245,0.3460207612456747,0.3922348529423302,0.27660492519632535,0.3311602218613445
E0,2025-02-01,Bournemouth,Liverpool,4.56,4.32,1.68,0.2192982456140351,0.23148148148148145,0.5952380952380952,0.2096505823627288,0.2212978369384359,0.5690515806988352
E0,2025-02-01,Everton,Leicester,1.79,3.67,4.67,0.5586592178770949,0.2724795640326976,0.21413276231263384,0.5344632415997506,0.2606782568020582,0.20485850159819133
E0,2025-02-01,Ipswich,Southampton,1.98,3.67,3.74,0.5050505050505051,0.2724795640326976,0.267379679144385,0.4833436628447475,0.26076851564920983,0.2558878215060427
E0,2025-02-01,Newcastle,Fulham,1.71,4.07,4.66,0.5847953216374269,0.24570024570024568,0.2145922746781116,0.5595657112510879,0.2351000899851008,0.20533419876381123
E0,2025-02-01,Wolves,Aston Villa,3.36,3.58,2.14,0.2976190476190476,0.27932960893854747,0.4672897196261682,0.2850106397226232,0.26749601940447315,0.4474933408729037
E0,2025-02-02,Brentford,Tottenham,2.11,3.97,3.1,0.47393364928909953,0.2518891687657431,0.3225806451612903,0.4520527315268855,0.2402597641112666,0.30768750436184783
E0,2025-02-02,Man United,Crystal Palace,2.04,3.48,3.71,0.49019607843137253,0.28735632183908044,0.2695417789757412,0.4681489861630841,0.27443216430249756,0.2574188495344182
E0,2025-02-02,Arsenal,Man City,1.97,3.58,3.83,0.5076142131979695,0.27932960893854747,0.2610966057441253,0.48434602301026874,0.2665256048408462,0.24912837214888497
E0,2025-02-03,Chelsea,West Ham,1.36,5.54,7.58,0.7352941176470588,0.18050541516245489,0.13192612137203166,0.7018002419931679,0.1722830918972398,0.12591666610959215
E0,2025-02-12,Everton,Liverpool,7.36,4.71,1.44,0.1358695652173913,0.21231422505307856,0.6944444444444444,0.13031448861016323,0.20363368071566912,0.6660518306741676
E0,2025-02-14,Brighton,Chelsea,2.85,3.6,2.43,0.3508771929824561,0.2777777777777778,0.4115226337448559,0.3373243102550755,0.2670484122852681,0.39562727745965637
E0,2025-02-15,Leicester,Arsenal,9.45,5.29,1.34,0.10582010582010583,0.1890359168241966,0.7462686567164178,0.10164018577014458,0.18156895189562688,0.7167908623342285
E0,2025-02-15,Aston Villa,Ipswich,1.41,4.96,7.45,0.7092198581560284,0.20161290322580647,0.1342281879194631,0.6786397086506728,0.19291975588658242,0.12844053546274478
E0,2025-02-15,Fulham,Nottingham Forest,2.22,3.35,3.39,0.4504504504504504,0.29850746268656714,0.2949852507374631,0.4314894393087962,0.28594225530314255,0.2825683053880612
E0,2025-02-15,Man City,Newcastle,1.97,4.07,3.44,0.5076142131979695,0.24570024570024568,0.29069767441860467,0.4862148599607577,0.2353423277942734,0.2784428122449688
E0,2025-02-15,Southampton,Bournemouth,5.83,4.64,1.52,0.17152658662092624,0.21551724137931036,0.6578947368421053,0.16414992459083544,0.20624871990615748,0.629601355503007
E0,2025-02-15,West Ham,Brentford,2.41,3.64,2.82,0.41493775933609955,0.2747252747252747,0.3546099290780142,0.39734607136497707,0.26307803076637215,0.33957589786865067
E0,2025-02-15,Crystal Palace,Everton,1.81,3.45,4.94,0.5524861878453039,0.2898550724637681,0.20242914979757085,0.5288110981138047,0.27743422828579317,0.1937546736004021
E0,2025-02-16,Liverpool,Wolves,1.19,7.85,12.84,0.8403361344537815,0.12738853503184713,0.0778816199376947,0.803683129065001,0.12183221956526766,0.0744846513697314
E0,2025-02-16,Tottenham,Man United,2.45,3.73,2.69,0.4081632653061224,0.2680965147453083,0.3717472118959108,0.38946616620152386,0.2558155783361216,0.3547182554623545
E0,2025-02-19,Aston Villa,Liverpool,3.93,4.0,1.85,0.2544529262086514,0.25,0.5405405405405405,0.2434971454895444,0.23923594544347737,0.517266909066978
E0,2025-02-21,Leicester,Brentford,3.7,3.86,1.96,0.27027027027027023,0.2590673575129534,0.5102040816326531,0.2599898280388734,0.24921304760202898,0.4907971243590978
E0,2025-02-22,Everton,Man United,2.55,3.2,2.96,0.3921568627450981,0.3125,0.33783783783783783,0.37617156473391583,0.29976171564733917,0.324066719618745
E0,2025-02-22,Arsenal,West Ham,1.25,6.2,11.63,0.8,0.16129032258064516,0.08598452278589853,0.7638873439378772,0.15400954514876553,0.08210311091335738
E0,2025-02-22,Bournemouth,Wolves,1.56,4.45,5.5,0.641025641025641,0.2247191011235955,0.18181818181818182,0.6119208940670551,0.214516088706653,0.173563017226292
E0,2025-02-22,Fulham,Crystal Palace,2.05,3.48,3.74,0.48780487804878053,0.28735632183908044,0.267379679144385,0.46790000071900556,0.27563074754998884,0.25646925173100565
E0,2025-02-22,Ipswich,Tottenham,3.87,3.89,1.89,0.25839793281653745,0.2570694087403599,0.5291005291005292,0.24737304303061503,0.24610120219241136,0.5065257547769737
E0,2025-02-22,Southampton,Brighton,5.52,4.38,1.57,0.1811594202898551,0.22831050228310504,0.6369426751592356,0.17312427304723493,0.2181840153472002,0.6086917116055648
E0,2025-02-22,Aston Villa,Chelsea,2.62,3.7,2.56,0.38167938931297707,0.27027027027027023,0.390625,0.36609310019634217,0.2592334925714639,0.374673407232194
E0,2025-02-23,Newcastle,Nottingham Forest,1.81,3.96,4.11,0.5524861878453039,0.25252525252525254,0.24330900243309,0.527020332034855,0.24088555580381,0.23209411216133513
E0,2025-02-23,Man City,Liverpool,2.9,3.86,2.26,0.3448275862068966,0.2590673575129534,0.4424778761061947,0.3295456262560631,0.24758609226491787,0.422868281479019
E0,2025-02-25,Brighton,Bournemouth,2.06,3.81,3.43,0.4854368932038835,0.26246719160104987,0.29154518950437314,0.46701354765623043,0.2525060126435261,0.2804804397002433
E0,2025-02-25,Crystal Palace,Aston Villa,2.55,3.38,2.83,0.3921568627450981,0.2958579881656805,0.35335689045936397,0.37657720789420845,0.28410410654740575,0.3393186855583857
E0,2025-02-25,Wolves,Fulham,2.71,3.34,2.69,0.36900369003690037,0.29940119760479045,0.3717472118959108,0.35475935702186295,0.28784366991893673,0.35739697305920026
E0,2025-02-25,Chelsea,Southampton,1.17,8.55,14.69,0.8547008547008548,0.11695906432748537,0.06807351940095303,0.8220384409219695,0.11248947086300636,0.06547208821502412
E0,2025-02-26,Brentford,Everton,2.02,3.68,3.59,0.49504950495049505,0.2717391304347826,0.2785515320334262,0.47357742520593915,0.2599528257923905,0.2664697490016705
E0,2025-02-26,Man United,Ipswich,1.52,4.55,5.83,0.6578947368421053,0.21978021978021978,0.17152658662092624,0.6270432416716111,0.20947378622875795,0.163482972099631
E0,2025-02-26,Nottingham Forest,Arsenal,3.94,3.48,1.98,0.25380710659898476,0.28735632183908044,0.5050505050505051,0.24259580041404366,0.2746630613883138,0.4827411381976425
E0,2025-02-26,Tottenham,Man City,3.22,4.09,2.04,0.3105590062111801,0.24449877750611249,0.49019607843137253,0.2971134740155686,0.23391329739123004,0.4689732285932014
E0,2025-02-26,Liverpool,Newcastle,1.52,4.77,5.64,0.6578947368421053,0.20964360587002098,0.1773049645390071,0.6296587557927258,0.20064597668866732,0.16969526751860692
E0,2025-02-27,West Ham,Leicester,1.63,4.15,5.17,0.6134969325153374,0.24096385542168672,0.19342359767891684,0.5854624240390099,0.22995271112857496,0.18458486483241512
E0,2025-03-08,Nottingham Forest,Man City,3.88,3.89,1.89,0.2577319587628866,0.2570694087403599,0.5291005291005292,0.24689289252312913,0.2462582064240979,0.506848901052773
E0,2025-03-08,Brighton,Fulham,1.99,3.62,3.77,0.5025125628140703,0.27624309392265195,0.26525198938992045,0.48133034722344686,0.26459872678857993,0.2540709259879733
E0,2025-03-08,Crystal Palace,Ipswich,1.48,4.55,6.74,0.6756756756756757,0.21978021978021978,0.14836795252225518,0.6473081420628924,0.21055297807760018,0.14213887985950752
E0,2025-03-08,Liverpool,Southampton,1.12,9.97,19.5,0.8928571428571428,0.10030090270812436,0.05128205128205128,0.8548667803469683,0.09603317893566744,0.04910004071736433
E0,2025-03-08,Brentford,Aston Villa,2.26,3.8,2.95,0.4424778761061947,0.2631578947368421,0.3389830508474576,0.4235783109767618,0.2519176270546004,0.32450406196863785
E0,2025-03-08,Wolves,Everton,2.63,3.14,2.87,0.3802281368821293,0.3184713375796178,0.3484320557491289,0.3631140175919994,0.30413690008501854,0.33274908232298195
E0,2025-03-09,Chelsea,Leicester,1.2,7.67,12.34,0.8333333333333334,0.1303780964797914,0.08103727714748785,0.7976399757963524,0.12479373806461835,0.0775662861390294
E0,2025-03-09,Tottenham,Bournemouth,2.71,3.88,2.4,0.36900369003690037,0.2577319587628866,0.4166666666666667,0.353654275601197,0.24701110486578454,0.3993346195330183
E0,2025-03-09,Man United,Arsenal,5.41,3.58,1.72,0.18484288354898337,0.27932960893854747,0.5813953488372093,0.17678707802908936,0.2671558916584842,0.5560570303124264
E0,2025-03-10,West Ham,Newcastle,3.21,3.57,2.19,0.3115264797507788,0.2801120448179272,0.4566210045662101,0.2971844959118744,0.26721631145017277,0.43559919263795294
E0,2025-03-15,Everton,West Ham,2.11,3.27,3.81,0.47393364928909953,0.3058103975535168,0.26246719160104987,0.4547385710375035,0.29342458253490283,0.2518368464275938
E0,2025-03-15,Ipswich,Nottingham Forest,3.8,3.59,1.99,0.2631578947368421,0.2785515320334262,0.5025125628140703,0.25201336244757144,0.26675509117013135,0.4812315463822972
E0,2025-03-15,Man City,Brighton,1.66,4.45,4.63,0.6024096385542169,0.2247191011235955,0.2159827213822894,0.5775122420206131,0.2154315329784759,0.20705622500091098
E0,2025-03-15,Southampton,Wolves,3.63,3.51,2.06,0.27548209366391185,0.2849002849002849,0.4854368932038835,0.26341271489305895,0.27241827779538574,0.4641690073115553
E0,2025-03-15,Bournemouth,Brentford,1.76,4.16,4.25,0.5681818181818182,0.24038461538461536,0.23529411764705882,0.5443081621594996,0.23028422245209593,0.2254076153884045
E0,2025-03-16,Arsenal,Chelsea,1.81,3.74,4.44,0.5524861878453039,0.267379679144385,0.2252252252252252,0.5286488344995766,0.25584341990487525,0.21550774559554808
E0,2025-03-16,Fulham,Tottenham,2.01,3.84,3.48,0.49751243781094534,0.2604166666666667,0.28735632183908044,0.47595845621233496,0.24913450442364407,0.274907039364021
E0,2025-03-16,Leicester,Man United,4.21,3.76,1.84,0.23752969121140144,0.26595744680851063,0.5434782608695652,0.226874442520594,0.2540269688860906,0.5190985885933155
E0,2025-04-01,Arsenal,Fulham,1.48,4.2,7.73,0.6756756756756757,0.23809523809523808,0.129366106080207,0.6477343463202081,0.22824924584616857,0.12401640783362329
E0,2025-04-01,Wolves,West Ham,2.57,3.2,2.92,0.38910505836575876,0.3125,0.3424657534246575,0.37268071664459723,0.29930920055519217,0.3280100828002106
E0,2025-04-01,Nottingham Forest,Man United,2.32,3.42,3.13,0.4310344827586207,0.29239766081871343,0.3194888178913738,0.41329544489316855,0.28036416144799736,0.3063403936588342
E0,2025-04-02,Bournemouth,Ipswich,1.38,5.23,7.72,0.7246376811594204,0.19120458891013384,0.1295336787564767,0.6931838081536089,0.18290509660649718,0.12391109523989383
E0,2025-04-02,Brighton,Aston Villa,2.09,3.81,3.27,0.47846889952153115,0.26246719160104987,0.3058103975535168,0.4571010313363345,0.25074571010313357,0.29215325856053176
E0,2025-04-02,Man City,Leicester,1.2,7.61,12.4,0.8333333333333334,0.1314060446780552,0.08064516129032258,0.7971548286814895,0.1257011556396567,0.07714401567885382
E0,2025-04-02,Newcastle,Brentford,1.73,4.31,4.21,0.5780346820809249,0.2320185614849188,0.23752969121140144,0.5517793989302016,0.22147989794646142,0.226740703123337
E0,2025-04-02,Southampton,Crystal Palace,5.5,4.01,1.62,0.18181818181818182,0.24937655860349128,0.6172839506172839,0.17341142301901702,0.23784609142259194,0.588742485558391
E0,2025-04-02,Liverpool,Everton,1.36,5.02,8.78,0.7352941176470588,0.19920318725099603,0.11389521640091117,0.7013538371449121,0.1900082108599762,0.10863795199511168
E0,2025-04-03,Chelsea,Tottenham,1.64,4.5,4.57,0.6097560975609756,0.2222222222222222,0.2188183807439825,0.5802797984187269,0.21147974875704714,0.20824045282422587
E0,2025-04-05,Everton,Arsenal,5.15,3.44,1.78,0.1941747572815534,0.29069767441860467,0.5617977528089888,0.1855166605062079,0.2777356981415613,0.5367476413522309
E0,2025-04-05,Crystal Palace,Brighton,2.43,3.46,2.87,0.4115226337448559,0.28901734104046245,0.3484320557491289,0.3923103970038045,0.2755243539650997,0.3321652490310958
E0,2025-04-05,Ipswich,Wolves,2.74,3.28,2.65,0.36496350364963503,0.3048780487804878,0.37735849056603776,0.348513644637974,0.29113639826464904,0.36034995709737694
E0,2025-04-05,West Ham,Bournemouth,3.04,3.47,2.34,0.32894736842105265,0.2881844380403458,0.4273504273504274,0.3149382131858414,0.2759112876325527,0.40915049918160595
E0,2025-04-05,Aston Villa,Nottingham Forest,1.99,3.63,3.72,0.5025125628140703,0.27548209366391185,0.26881720430107525,0.4800409525739333,0.2631629464523767,0.25679610097369016
E0,2025-04-06,Brentford,Chelsea,3.2,3.73,2.15,0.3125,0.2680965147453083,0.46511627906976744,0.29883922416202424,0.256376814294498,0.4447839615434779
E0,2025-04-06,Fulham,Liverpool,4.24,3.7,1.86,0.23584905660377356,0.27027027027027023,0.5376344086021505,0.22596235930707503,0.2589406495843238,0.5150969911086012
E0,2025-04-06,Tottenham,Southampton,1.39,5.32,7.12,0.7194244604316548,0.18796992481203006,0.1404494382022472,0.6865760377016495,0.17938734819648358,0.13403661410186696
E0,2025-04-06,Man United,Man City,3.33,3.61,2.13,0.3003003003003003,0.2770083102493075,0.4694835680751174,0.28687671386199565,0.2646258884100957,0.44849739772790864
E0,2025-04-07,Leicester,Newcastle,6.4,4.44,1.5,0.15625,0.2252252252252252,0.6666666666666666,0.14907332796132153,0.21488047273704,0.6360461993016384
E0,2025-04-12,Man City,Crystal Palace,1.5,4.7,5.95,0.6666666666666666,0.2127659574468085,0.1680672268907563,0.6364360491579426,0.20311788802913064,0.1604460628129267
E0,2025-04-12,Brighton,Leicester,1.27,5.89,10.98,0.7874015748031495,0.16977928692699493,0.09107468123861566,0.7511542200608383,0.16196364337474783,0.0868821365644139
E0,2025-04-12,Nottingham Forest,Everton,2.11,3.33,3.67,0.47393364928909953,0.3003003003003003,0.2724795640326976,0.45278258388876336,0.2868982738754627,0.26031914223577407
E0,2025-04-12,Southampton,Aston Villa,5.65,4.42,1.55,0.17699115044247787,0.22624434389140272,0.6451612903225806,0.16882076808397914,0.21580030309377427,0.6153789288222465
E0,2025-04-12,Arsenal,Brentford,1.61,4.16,5.35,0.6211180124223602,0.24038461538461536,0.1869158878504673,0.5924332727306606,0.22928306949431818,0.17828365777502125
E0,2025-04-13,Chelsea,Ipswich,1.25,6.57,9.7,0.8,0.15220700152207,0.10309278350515465,0.7580784260079817,0.14423105517655663,0.09769051881546156
E0,2025-04-13,Liverpool,West Ham,1.3,5.89,9.45,0.7692307692307692,0.16977928692699493,0.10582010582010583,0.736225653913561,0.16249462650044644,0.10127971958599254
E0,2025-04-13,Wolves,Tottenham,2.23,3.55,3.14,0.4484304932735426,0.28169014084507044,0.3184713375796178,0.42765013024779697,0.2686365606908696,0.3037133090613335
E0,2025-04-13,Newcastle,Man United,1.65,4.21,4.73,0.6060606060606061,0.23752969121140144,0.2114164904862579,0.5744613334179545,0.22514517818043348,0.20039348840161203
E0,2025-04-14,Bournemouth,Fulham,2.15,3.58,3.3,0.46511627906976744,0.27932960893854747,0.30303030303030304,0.4440351800345787,0.2666691723671352,0.28929564759828613
