Division,match_date,home_team,away_team,home_win_odds,draw_odds,away_win_odds,season,p_home_implied,p_draw_implied,p_away_implied,pnorm_home_win,pnorm_draw,pnorm_away_win
E0,2017-05-21,Man United,Crystal Palace,2.5,3.3,3.1,2016/17,0.4,0.30303030303030304,0.3225806451612903,0.39001143728555093,0.2954632100648113,0.3145253526496378
E0,2017-05-21,Southampton,Stoke,1.8,3.8,4.75,2016/17,0.5555555555555556,0.2631578947368421,0.21052631578947367,0.5397727272727273,0.2556818181818182,0.20454545454545456
E0,2017-05-21,Swansea,West Brom,2.1,3.5,3.75,2016/17,0.47619047619047616,0.2857142857142857,0.26666666666666666,0.46296296296296297,0.2777777777777778,0.2592592592592593
E0,2017-05-21,Watford,Man City,11.0,6.0,1.3,2016/17,0.09090909090909091,0.16666666666666666,0.7692307692307692,0.08853575482406358,0.1623155505107832,0.7491486946651532
E0,2017-08-11,Arsenal,Leicester,1.53,4.5,6.5,2017/18,0.6535947712418301,0.2222222222222222,0.15384615384615385,0.6347656250000001,0.2158203125,0.14941406250000003
E0,2017-08-12,Brighton,Man City,11.0,5.5,1.33,2017/18,0.09090909090909091,0.18181818181818182,0.7518796992481203,0.08872581721147432,0.17745163442294865,0.733822548365577
E0,2017-08-12,Chelsea,Burnley,1.25,6.5,15.0,2017/18,0.8,0.15384615384615385,0.06666666666666667,0.7839195979899497,0.1507537688442211,0.06532663316582914
E0,2017-08-12,Crystal Palace,Huddersfield,1.83,3.6,5.0,2017/18,0.5464480874316939,0.2777777777777778,0.2,0.5335230304108126,0.27120754045882983,0.19526942913035747
E0,2017-08-12,Everton,Stoke,1.7,3.8,5.75,2017/18,0.5882352941176471,0.2631578947368421,0.17391304347826086,0.5737166863594592,0.2566627281081791,0.16962058553236184
E0,2017-08-12,Southampton,Swansea,1.62,4.0,6.5,2017/18,0.6172839506172839,0.25,0.15384615384615385,0.6045105789351314,0.24482678446872821,0.15066263659614043
E0,2017-08-12,Watford,Liverpool,6.0,4.2,1.62,2017/18,0.16666666666666666,0.23809523809523808,0.6172839506172839,0.1630716134598792,0.23295944779982744,0.6039689387402933
E0,2017-08-12,West Brom,Bournemouth,2.4,3.3,3.3,2017/18,0.4166666666666667,0.30303030303030304,0.30303030303030304,0.40740740740740744,0.29629629629629634,0.29629629629629634
E0,2017-08-13,Man United,West Ham,1.3,5.75,12.0,2017/18,0.7692307692307692,0.17391304347826086,0.08333333333333333,0.7493890849850665,0.1694270974748846,0.08118381754004887
E0,2017-08-13,Newcastle,Tottenham,5.5,4.0,1.7,2017/18,0.18181818181818182,0.25,0.5882352941176471,0.1782437745740498,0.24508519003931847,0.5766710353866318
E0,2017-08-19,Bournemouth,Watford,2.0,3.6,4.0,2017/18,0.5,0.2777777777777778,0.25,0.4864864864864865,0.2702702702702703,0.24324324324324326
E0,2017-08-19,Burnley,West Brom,2.63,3.2,3.0,2017/18,0.3802281368821293,0.3125,0.3333333333333333,0.3705705242028874,0.30456264957924806,0.32486682621786456
E0,2017-08-19,Leicester,Brighton,1.73,3.8,5.5,2017/18,0.5780346820809249,0.2631578947368421,0.18181818181818182,0.5650328476033415,0.2572386385141528,0.1777285138825056
E0,2017-08-19,Liverpool,Crystal Palace,1.36,5.25,9.5,2017/18,0.7352941176470588,0.19047619047619047,0.10526315789473684,0.7131622220633446,0.18474297562021877,0.1020948023164367
E0,2017-08-19,Southampton,West Ham,1.75,3.8,5.25,2017/18,0.5714285714285714,0.2631578947368421,0.19047619047619047,0.5574572127139364,0.2567237163814181,0.1858190709046455
E0,2017-08-19,Stoke,Arsenal,4.5,3.8,1.85,2017/18,0.2222222222222222,0.2631578947368421,0.5405405405405405,0.21660761053766756,0.25650901247881686,0.5268833769835156
E0,2017-08-19,Swansea,Man United,11.0,5.0,1.36,2017/18,0.09090909090909091,0.2,0.7352941176470588,0.08858780614903597,0.19489317352787913,0.7165190203230849
E0,2017-08-20,Huddersfield,Newcastle,2.5,3.25,3.2,2017/18,0.4,0.3076923076923077,0.3125,0.3920829406220546,0.3016022620169651,0.30631479736098016
E0,2017-08-20,Tottenham,Chelsea,2.1,3.6,3.75,2017/18,0.47619047619047616,0.2777777777777778,0.26666666666666666,0.4665629860031104,0.2721617418351478,0.26127527216174184
E0,2017-08-21,Man City,Everton,1.33,5.75,10.0,2017/18,0.7518796992481203,0.17391304347826086,0.1,0.7329742821632302,0.1695401383090602,0.09748557952770963
E0,2017-08-26,Bournemouth,Man City,11.0,6.0,1.3,2017/18,0.09090909090909091,0.16666666666666666,0.7692307692307692,0.08853575482406358,0.1623155505107832,0.7491486946651532
E0,2017-08-26,Crystal Palace,Swansea,1.95,3.5,4.33,2017/18,0.5128205128205129,0.2857142857142857,0.23094688221709006,0.49813466563676106,0.27753217085476684,0.22433316350847204
E0,2017-08-26,Huddersfield,Southampton,3.9,3.4,2.1,2017/18,0.25641025641025644,0.29411764705882354,0.47619047619047616,0.24973767051416584,0.28646379853095494,0.46379853095487933
E0,2017-08-26,Man United,Leicester,1.33,5.5,11.0,2017/18,0.7518796992481203,0.18181818181818182,0.09090909090909091,0.733822548365577,0.17745163442294865,0.08872581721147432
E0,2017-08-26,Newcastle,West Ham,2.3,3.4,3.4,2017/18,0.4347826086956522,0.29411764705882354,0.29411764705882354,0.425,0.2875,0.2875
E0,2017-08-26,Watford,Brighton,1.91,3.4,4.0,2017/18,0.5235602094240838,0.29411764705882354,0.25,0.4903728275762602,0.2754741472560756,0.23415302516766426
E0,2017-08-27,Chelsea,Everton,1.45,4.5,8.5,2017/18,0.6896551724137931,0.2222222222222222,0.11764705882352941,0.6698774080560421,0.2158493870402802,0.11427320490367776
E0,2017-08-27,Liverpool,Arsenal,2.15,3.7,3.5,2017/18,0.46511627906976744,0.27027027027027023,0.2857142857142857,0.45550474850510025,0.2646851916989096,0.27981005979599016
E0,2017-08-27,Tottenham,Burnley,1.25,6.5,15.0,2017/18,0.8,0.15384615384615385,0.06666666666666667,0.7839195979899497,0.1507537688442211,0.06532663316582914
E0,2017-08-27,West Brom,Stoke,2.4,3.1,3.5,2017/18,0.4166666666666667,0.3225806451612903,0.2857142857142857,0.40651929561633576,0.3147246159610341,0.2787560884226302
E0,2017-09-09,Arsenal,Bournemouth,1.36,5.5,9.0,2017/18,0.7352941176470588,0.18181818181818182,0.1111111111111111,0.7151112395261485,0.17682750650101128,0.10806125397284022
E0,2017-09-09,Brighton,West Brom,2.7,3.1,3.0,2017/18,0.37037037037037035,0.3225806451612903,0.3333333333333333,0.3608847497089639,0.31431897555296856,0.3247962747380675
E0,2017-09-09,Everton,Tottenham,3.8,3.5,2.1,2017/18,0.2631578947368421,0.2857142857142857,0.47619047619047616,0.2567237163814181,0.2787286063569682,0.4645476772616137
E0,2017-09-09,Leicester,Chelsea,4.75,3.9,1.8,2017/18,0.21052631578947367,0.25641025641025644,0.5555555555555556,0.2058952925648922,0.2507699076110867,0.5433347998240211
E0,2017-09-09,Man City,Liverpool,1.85,4.0,4.2,2017/18,0.5405405405405405,0.25,0.23809523809523808,0.5254926493587738,0.24304035032843294,0.23146700031279327
E0,2017-09-09,Southampton,Watford,1.65,4.0,6.0,2017/18,0.6060606060606061,0.25,0.16666666666666666,0.5925925925925927,0.24444444444444444,0.16296296296296295
E0,2017-09-09,Stoke,Man United,7.5,4.5,1.5,2017/18,0.13333333333333333,0.2222222222222222,0.6666666666666666,0.13043478260869565,0.21739130434782608,0.6521739130434783
E0,2017-09-10,Burnley,Crystal Palace,2.3,3.25,3.5,2017/18,0.4347826086956522,0.3076923076923077,0.2857142857142857,0.4228624535315985,0.2992565055762082,0.2778810408921933
E0,2017-09-10,Swansea,Newcastle,2.4,3.25,3.3,2017/18,0.4166666666666667,0.3076923076923077,0.30303030303030304,0.4055587067498582,0.29948950652297224,0.2949517867271696
E0,2017-09-11,West Ham,Huddersfield,1.95,3.5,4.5,2017/18,0.5128205128205129,0.2857142857142857,0.2222222222222222,0.5023923444976077,0.2799043062200957,0.21770334928229665
E0,2017-09-15,Bournemouth,Brighton,2.15,3.4,3.8,2017/18,0.46511627906976744,0.29411764705882354,0.2631578947368421,0.45492957746478874,0.2876760563380282,0.2573943661971831
E0,2017-09-16,Crystal Palace,Southampton,3.0,3.3,2.6,2017/18,0.3333333333333333,0.30303030303030304,0.3846153846153846,0.3264840182648402,0.29680365296803657,0.3767123287671233
E0,2017-09-16,Huddersfield,Leicester,3.5,3.4,2.25,2017/18,0.2857142857142857,0.29411764705882354,0.4444444444444444,0.2789425706472197,0.2871467639015497,0.43391066545123064
E0,2017-09-16,Liverpool,Burnley,1.29,6.0,13.0,2017/18,0.7751937984496123,0.16666666666666666,0.07692307692307693,0.7609013754755634,0.16359379572724614,0.07550482879719053
E0,2017-09-16,Newcastle,Stoke,2.38,3.25,3.4,2017/18,0.42016806722689076,0.3076923076923077,0.29411764705882354,0.4111321948134092,0.30107526881720426,0.28779253636938645
E0,2017-09-16,Tottenham,Swansea,1.22,7.0,15.0,2017/18,0.819672131147541,0.14285714285714285,0.06666666666666667,0.7964199029126214,0.13880461165048544,0.06477548543689321
E0,2017-09-16,Watford,Man City,9.0,6.0,1.33,2017/18,0.1111111111111111,0.16666666666666666,0.7518796992481203,0.10791075050709938,0.16186612576064907,0.7302231237322514
E0,2017-09-16,West Brom,West Ham,2.38,3.25,3.4,2017/18,0.42016806722689076,0.3076923076923077,0.29411764705882354,0.4111321948134092,0.30107526881720426,0.28779253636938645
E0,2017-09-17,Chelsea,Arsenal,1.8,4.0,4.5,2017/18,0.5555555555555556,0.25,0.2222222222222222,0.5405405405405406,0.24324324324324326,0.21621621621621623
E0,2017-09-17,Man United,Everton,1.36,5.25,10.0,2017/18,0.7352941176470588,0.19047619047619047,0.1,0.7168214090660842,0.18569087930092845,0.09748771163298746
E0,2017-09-23,Burnley,Huddersfield,2.15,3.25,3.9,2017/18,0.46511627906976744,0.3076923076923077,0.25641025641025644,0.45191193511008115,0.29895712630359217,0.24913093858632682
E0,2017-09-23,Everton,Bournemouth,1.65,4.0,5.75,2017/18,0.6060606060606061,0.25,0.17391304347826086,0.5884234090182283,0.24272465622001918,0.16885193476175248
E0,2017-09-23,Leicester,Liverpool,4.1,3.9,1.91,2017/18,0.24390243902439027,0.25641025641025644,0.5235602094240838,0.23821554205308604,0.25043172369683403,0.5113527342500799
E0,2017-09-23,Man City,Crystal Palace,1.14,10.0,21.0,2017/18,0.8771929824561404,0.1,0.047619047619047616,0.8559550012227929,0.0975788701393984,0.04646612863780875
E0,2017-09-23,Southampton,Man United,5.5,3.8,1.73,2017/18,0.18181818181818182,0.2631578947368421,0.5780346820809249,0.1777285138825056,0.2572386385141528,0.5650328476033415
E0,2017-09-23,Stoke,Chelsea,6.0,4.1,1.62,2017/18,0.16666666666666666,0.24390243902439027,0.6172839506172839,0.16215028563058445,0.23729310092280653,0.600556613446609
E0,2017-09-23,Swansea,Watford,2.4,3.3,3.25,2017/18,0.4166666666666667,0.30303030303030304,0.3076923076923077,0.4055587067498582,0.2949517867271696,0.29948950652297224
E0,2017-09-23,West Ham,Tottenham,6.0,4.33,1.6,2017/18,0.16666666666666666,0.23094688221709006,0.625,0.16298108591323987,0.22583984191211068,0.6111790721746495
E0,2017-09-24,Brighton,Newcastle,2.8,3.1,2.9,2017/18,0.35714285714285715,0.3225806451612903,0.3448275862068966,0.34858472276075997,0.3148507173322993,0.3365645599069407
E0,2017-09-25,Arsenal,West Brom,1.33,5.5,11.0,2017/18,0.7518796992481203,0.18181818181818182,0.09090909090909091,0.733822548365577,0.17745163442294865,0.08872581721147432
E0,2017-09-30,Bournemouth,Leicester,2.8,3.25,2.5,2017/18,0.35714285714285715,0.3076923076923077,0.4,0.33539731682146534,0.2889576883384932,0.3756449948400412
E0,2017-09-30,Chelsea,Man City,2.75,3.3,2.5,2017/18,0.36363636363636365,0.30303030303030304,0.4,0.34090909090909083,0.28409090909090906,0.37499999999999994
E0,2017-09-30,Huddersfield,Tottenham,8.5,4.75,1.36,2017/18,0.11764705882352941,0.21052631578947367,0.7352941176470588,0.11062590975254732,0.19796215429403205,0.6914119359534208
E0,2017-09-30,Man United,Crystal Palace,1.17,7.0,15.0,2017/18,0.8547008547008548,0.14285714285714285,0.06666666666666667,0.8031206975676917,0.13423588802202846,0.06264341441027994
E0,2017-09-30,Stoke,Southampton,2.88,3.2,2.45,2017/18,0.3472222222222222,0.3125,0.4081632653061224,0.32514930325149305,0.29263437292634376,0.38221632382216325
E0,2017-09-30,West Brom,Watford,2.15,3.2,3.5,2017/18,0.46511627906976744,0.3125,0.2857142857142857,0.4374145674672916,0.29388791251708657,0.26869752001562197
E0,2017-09-30,West Ham,Swansea,1.8,3.5,4.5,2017/18,0.5555555555555556,0.2857142857142857,0.2222222222222222,0.5223880597014926,0.26865671641791045,0.208955223880597
E0,2017-10-01,Arsenal,Brighton,1.2,6.5,13.0,2017/18,0.8333333333333334,0.15384615384615385,0.07692307692307693,0.783132530120482,0.14457831325301207,0.07228915662650603
E0,2017-10-01,Everton,Burnley,1.67,3.6,5.75,2017/18,0.5988023952095809,0.2777777777777778,0.17391304347826086,0.5700202398490961,0.2644260557077751,0.16555370444312875
E0,2017-10-01,Newcastle,Liverpool,5.0,3.8,1.67,2017/18,0.2,0.2631578947368421,0.5988023952095809,0.18833095916429252,0.24780389363722696,0.5638651471984806
E0,2017-10-14,Burnley,West Ham,2.75,3.25,2.8,2017/18,0.36363636363636365,0.3076923076923077,0.35714285714285715,0.35356969402622634,0.29917435648373,0.34725594949004374
E0,2017-10-14,Crystal Palace,Chelsea,9.0,5.0,1.4,2017/18,0.1111111111111111,0.2,0.7142857142857143,0.10835913312693499,0.195046439628483,0.6965944272445821
E0,2017-10-14,Liverpool,Man United,2.8,3.25,2.8,2017/18,0.35714285714285715,0.3076923076923077,0.35714285714285715,0.3494623655913978,0.30107526881720426,0.3494623655913978
E0,2017-10-14,Man City,Stoke,1.14,9.5,21.0,2017/18,0.8771929824561404,0.10526315789473684,0.047619047619047616,0.8515815085158152,0.10218978102189781,0.046228710462287104
E0,2017-10-14,Swansea,Huddersfield,2.2,3.25,3.75,2017/18,0.45454545454545453,0.3076923076923077,0.26666666666666666,0.44177616674218395,0.2990484821024015,0.25917535115541457
E0,2017-10-14,Tottenham,Bournemouth,1.2,8.0,15.0,2017/18,0.8333333333333334,0.125,0.06666666666666667,0.8130081300813008,0.1219512195121951,0.06504065040650406
E0,2017-10-14,Watford,Arsenal,5.25,4.33,1.65,2017/18,0.19047619047619047,0.23094688221709006,0.6060606060606061,0.18538123224224495,0.22476939244152103,0.589849375316234
E0,2017-10-15,Brighton,Everton,3.25,3.3,2.4,2017/18,0.3076923076923077,0.30303030303030304,0.4166666666666667,0.29948950652297224,0.2949517867271696,0.4055587067498582
E0,2017-10-15,Southampton,Newcastle,1.91,3.6,4.5,2017/18,0.5235602094240838,0.2777777777777778,0.2222222222222222,0.5115089514066496,0.2713839158851947,0.21710713270815574
E0,2017-10-16,Leicester,West Brom,2.05,3.4,4.2,2017/18,0.48780487804878053,0.29411764705882354,0.23809523809523808,0.478231748158071,0.28834561286001337,0.23342263898191556
E0,2017-10-20,West Ham,Brighton,1.83,3.5,5.25,2017/18,0.5464480874316939,0.2857142857142857,0.19047619047619047,0.5343511450381679,0.2793893129770993,0.18625954198473285
E0,2017-10-21,Chelsea,Watford,1.36,5.25,10.0,2017/18,0.7352941176470588,0.19047619047619047,0.1,0.7168214090660842,0.18569087930092845,0.09748771163298746
E0,2017-10-21,Huddersfield,Man United,11.0,5.0,1.36,2017/18,0.09090909090909091,0.2,0.7352941176470588,0.08858780614903597,0.19489317352787913,0.7165190203230849
E0,2017-10-21,Man City,Burnley,1.11,12.0,26.0,2017/18,0.9009009009009008,0.08333333333333333,0.038461538461538464,0.8809080128748094,0.08148399119091987,0.037607995934270715
E0,2017-10-21,Newcastle,Crystal Palace,2.0,3.5,4.2,2017/18,0.5,0.2857142857142857,0.23809523809523808,0.48837209302325585,0.27906976744186046,0.23255813953488372
E0,2017-10-21,Southampton,West Brom,1.85,3.39,5.25,2017/18,0.5405405405405405,0.2949852507374631,0.19047619047619047,0.5268416144931397,0.28750943563784914,0.18564894986901115
E0,2017-10-21,Stoke,Bournemouth,2.14,3.5,3.6,2017/18,0.4672897196261682,0.2857142857142857,0.2777777777777778,0.45333525221270776,0.277182125638627,0.2694826221486652
E0,2017-10-21,Swansea,Leicester,2.79,3.25,2.75,2017/18,0.35842293906810035,0.3076923076923077,0.36363636363636365,0.34806737416025696,0.29880245350988216,0.3531301723298607
E0,2017-10-22,Everton,Arsenal,3.79,3.6,2.04,2017/18,0.2638522427440633,0.2777777777777778,0.49019607843137253,0.25571386788116823,0.26920987757489656,0.4750762545439351
E0,2017-10-22,Tottenham,Liverpool,2.25,3.5,3.39,2017/18,0.4444444444444444,0.2857142857142857,0.2949852507374631,0.43354343655796107,0.27870649493011784,0.2877500685119211
E0,2017-10-28,Arsenal,Swansea,1.25,7.0,12.0,2017/18,0.8,0.14285714285714285,0.08333333333333333,0.7795823665893272,0.13921113689095127,0.08120649651972157
E0,2017-10-28,Bournemouth,Chelsea,6.0,4.2,1.61,2017/18,0.16666666666666666,0.23809523809523808,0.6211180124223602,0.16246215943491424,0.23208879919273462,0.6054490413723511
E0,2017-10-28,Crystal Palace,West Ham,2.39,3.29,3.29,2017/18,0.41841004184100417,0.303951367781155,0.303951367781155,0.40768277571251554,0.2961586121437423,0.2961586121437423
E0,2017-10-28,Liverpool,Huddersfield,1.25,6.75,13.0,2017/18,0.8,0.14814814814814814,0.07692307692307693,0.7804335742078933,0.14452473596442467,0.07504168982768206
E0,2017-10-28,Man United,Tottenham,2.14,3.39,3.79,2017/18,0.4672897196261682,0.2949852507374631,0.2638522427440633,0.45539160608649115,0.2874743472050416,0.2571340467084673
E0,2017-10-28,Watford,Stoke,2.04,3.6,3.79,2017/18,0.49019607843137253,0.2777777777777778,0.2638522427440633,0.4750762545439352,0.2692098775748966,0.2557138678811683
E0,2017-10-28,West Brom,Man City,11.0,6.5,1.28,2017/18,0.09090909090909091,0.15384615384615385,0.78125,0.088604898828541,0.14994675186368478,0.7614483493077742
E0,2017-10-29,Brighton,Southampton,3.29,3.2,2.45,2017/18,0.303951367781155,0.3125,0.4081632653061224,0.29664945040392,0.3049927161965303,0.3983578333995497
E0,2017-10-29,Leicester,Everton,2.14,3.39,3.75,2017/18,0.4672897196261682,0.2949852507374631,0.26666666666666666,0.4541459911903716,0.2866880298369897,0.2591659789726387
E0,2017-10-30,Burnley,Newcastle,2.89,3.2,2.7,2017/18,0.3460207612456747,0.3125,0.37037037037037035,0.33630454244677127,0.3037250398972403,0.35997041765598853
E0,2017-11-04,Huddersfield,West Brom,2.79,3.0,3.0,2017/18,0.35842293906810035,0.3333333333333333,0.3333333333333333,0.3496503496503497,0.3251748251748252,0.3251748251748252
E0,2017-11-04,Newcastle,Bournemouth,2.0,3.5,4.2,2017/18,0.5,0.2857142857142857,0.23809523809523808,0.48837209302325585,0.27906976744186046,0.23255813953488372
E0,2017-11-04,Southampton,Burnley,1.66,3.75,6.5,2017/18,0.6024096385542169,0.26666666666666666,0.15384615384615385,0.5889103648224208,0.2606909881613916,0.15039864701618746
E0,2017-11-04,Stoke,Leicester,2.7,3.29,2.87,2017/18,0.37037037037037035,0.303951367781155,0.3484320557491289,0.3621305269940132,0.2971891862868802,0.3406802867191065
E0,2017-11-04,Swansea,Brighton,2.39,3.2,3.39,2017/18,0.41841004184100417,0.3125,0.2949852507374631,0.40784868092081766,0.3046119835627357,0.28753933551644667
E0,2017-11-04,West Ham,Liverpool,5.25,4.33,1.66,2017/18,0.19047619047619047,0.23094688221709006,0.6024096385542169,0.18604229810561843,0.22557091571697385,0.5883867861774078
E0,2017-11-05,Chelsea,Man United,2.5,3.2,3.2,2017/18,0.4,0.3125,0.3125,0.39024390243902446,0.30487804878048785,0.30487804878048785
E0,2017-11-05,Everton,Watford,2.2,3.39,3.6,2017/18,0.45454545454545453,0.2949852507374631,0.2777777777777778,0.4424624755275179,0.2871437894278877,0.2703937350445943
E0,2017-11-05,Man City,Arsenal,1.39,5.5,7.5,2017/18,0.7194244604316548,0.18181818181818182,0.13333333333333333,0.6953809844908969,0.1757417397167903,0.12887727579231287
E0,2017-11-05,Tottenham,Crystal Palace,1.28,6.0,12.0,2017/18,0.78125,0.16666666666666666,0.08333333333333333,0.7575757575757576,0.1616161616161616,0.0808080808080808
E0,2017-11-18,Arsenal,Tottenham,2.5,3.6,2.89,2017/18,0.4,0.2777777777777778,0.3460207612456747,0.39070186638627064,0.2713207405460213,0.33797739306770813
E0,2017-11-18,Bournemouth,Huddersfield,1.83,3.5,5.25,2017/18,0.5464480874316939,0.2857142857142857,0.19047619047619047,0.5343511450381679,0.2793893129770993,0.18625954198473285
E0,2017-11-18,Burnley,Swansea,2.14,3.2,4.0,2017/18,0.4672897196261682,0.3125,0.25,0.4537719795802609,0.30346001134429945,0.24276800907543958
E0,2017-11-18,Crystal Palace,Everton,2.39,3.25,3.29,2017/18,0.41841004184100417,0.3076923076923077,0.303951367781155,0.40620215704077406,0.2987148170238308,0.29508302593539515
E0,2017-11-18,Leicester,Man City,9.5,5.75,1.33,2017/18,0.10526315789473684,0.17391304347826086,0.7518796992481203,0.10209258084971465,0.16867469879518074,0.7292327203551047
E0,2017-11-18,Liverpool,Southampton,1.39,5.0,9.0,2017/18,0.7194244604316548,0.2,0.1111111111111111,0.6981073533974558,0.19407384424449267,0.10781880235805148
E0,2017-11-18,Man United,Newcastle,1.28,5.75,13.0,2017/18,0.78125,0.17391304347826086,0.07692307692307693,0.7569620253164556,0.16850632911392405,0.07453164556962025
E0,2017-11-18,West Brom,Chelsea,6.5,4.0,1.61,2017/18,0.15384615384615385,0.25,0.6211180124223602,0.15009905605407298,0.24391096608786855,0.6059899778580585
E0,2017-11-19,Watford,West Ham,2.1,3.5,3.75,2017/18,0.47619047619047616,0.2857142857142857,0.26666666666666666,0.46296296296296297,0.2777777777777778,0.2592592592592593
E0,2017-11-20,Brighton,Stoke,2.39,3.2,3.39,2017/18,0.41841004184100417,0.3125,0.2949852507374631,0.40784868092081766,0.3046119835627357,0.28753933551644667
E0,2017-11-24,West Ham,Leicester,2.7,3.39,2.75,2017/18,0.37037037037037035,0.2949852507374631,0.36363636363636365,0.3599351363873284,0.28667400243238544,0.35339086118028606
E0,2017-11-25,Crystal Palace,Stoke,2.04,3.5,4.0,2017/18,0.49019607843137253,0.2857142857142857,0.25,0.4778156996587031,0.2784982935153584,0.24368600682593858
E0,2017-11-25,Liverpool,Chelsea,2.14,3.6,3.5,2017/18,0.4672897196261682,0.2777777777777778,0.2857142857142857,0.45333525221270776,0.2694826221486652,0.277182125638627
E0,2017-11-25,Man United,Brighton,1.19,7.0,19.0,2017/18,0.8403361344537815,0.14285714285714285,0.05263157894736842,0.8112724167378309,0.13791631084543124,0.05081127241673783
E0,2017-11-25,Newcastle,Watford,2.2,3.5,3.5,2017/18,0.45454545454545453,0.2857142857142857,0.2857142857142857,0.4430379746835444,0.2784810126582279,0.2784810126582279
E0,2017-11-25,Swansea,Bournemouth,2.79,3.25,2.79,2017/18,0.35842293906810035,0.3076923076923077,0.35842293906810035,0.3498385360602798,0.30032292787944026,0.3498385360602798
E0,2017-11-25,Tottenham,West Brom,1.25,6.0,16.0,2017/18,0.8,0.16666666666666666,0.0625,0.7773279352226721,0.16194331983805665,0.060728744939271245
E0,2017-11-26,Burnley,Arsenal,6.5,4.5,1.53,2017/18,0.15384615384615385,0.2222222222222222,0.6535947712418301,0.14941406250000003,0.2158203125,0.6347656250000001
E0,2017-11-26,Huddersfield,Man City,17.0,8.0,1.18,2017/18,0.058823529411764705,0.125,0.8474576271186441,0.057039274924471285,0.12120845921450149,0.8217522658610271
E0,2017-11-26,Southampton,Everton,1.9,3.39,4.75,2017/18,0.5263157894736842,0.2949852507374631,0.21052631578947367,0.5100812518808305,0.2858862473668372,0.20403250075233223
E0,2017-11-28,Brighton,Crystal Palace,2.7,3.1,3.0,2017/18,0.37037037037037035,0.3225806451612903,0.3333333333333333,0.3608847497089639,0.31431897555296856,0.3247962747380675
E0,2017-11-28,Leicester,Tottenham,5.0,3.89,1.75,2017/18,0.2,0.2570694087403599,0.5714285714285714,0.19445833035778048,0.249946440048561,0.5555952295936585
E0,2017-11-28,Watford,Man United,5.25,3.89,1.72,2017/18,0.19047619047619047,0.2570694087403599,0.5813953488372093,0.18511868036399554,0.249838835966832,0.5650424836691724
E0,2017-11-28,West Brom,Newcastle,2.37,3.1,3.5,2017/18,0.42194092827004215,0.3225806451612903,0.2857142857142857,0.4095576022950325,0.31311339272233135,0.2773290049826363
E0,2017-11-29,Arsenal,Huddersfield,1.19,7.5,17.0,2017/18,0.8403361344537815,0.13333333333333333,0.058823529411764705,0.8138903960933263,0.1291372761801411,0.05697232772653283
E0,2017-11-29,Bournemouth,Burnley,2.0,3.39,4.33,2017/18,0.5,0.2949852507374631,0.23094688221709006,0.48736167231653427,0.2875290102162444,0.22510931746722135
E0,2017-11-29,Chelsea,Swansea,1.18,8.0,17.0,2017/18,0.8474576271186441,0.125,0.058823529411764705,0.8217522658610272,0.12120845921450152,0.0570392749244713
E0,2017-11-29,Everton,West Ham,2.37,3.29,3.29,2017/18,0.42194092827004215,0.303951367781155,0.303951367781155,0.40971357409713577,0.29514321295143214,0.29514321295143214
E0,2017-11-29,Man City,Southampton,1.19,8.0,15.0,2017/18,0.8403361344537815,0.125,0.06666666666666667,0.814276989889394,0.12112370224604735,0.06459930786455859
E0,2017-11-29,Stoke,Liverpool,6.5,4.5,1.55,2017/18,0.15384615384615385,0.2222222222222222,0.6451612903225806,0.1506479481641469,0.2176025917926566,0.6317494600431967
E0,2017-12-02,Arsenal,Man United,2.5,3.39,3.0,2017/18,0.4,0.2949852507374631,0.3333333333333333,0.3889845094664372,0.2868617326448652,0.3241537578886976
E0,2017-12-02,Brighton,Liverpool,7.5,4.5,1.5,2017/18,0.13333333333333333,0.2222222222222222,0.6666666666666666,0.13043478260869565,0.21739130434782608,0.6521739130434783
E0,2017-12-02,Chelsea,Newcastle,1.25,6.5,15.0,2017/18,0.8,0.15384615384615385,0.06666666666666667,0.7839195979899497,0.1507537688442211,0.06532663316582914
E0,2017-12-02,Everton,Huddersfield,1.72,3.79,5.5,2017/18,0.5813953488372093,0.2638522427440633,0.18181818181818182,0.5660741151103362,0.256899070709704,0.1770268141799597
E0,2017-12-02,Leicester,Burnley,1.83,3.6,5.0,2017/18,0.5464480874316939,0.2777777777777778,0.2,0.5335230304108126,0.27120754045882983,0.19526942913035747
E0,2017-12-02,Stoke,Swansea,1.95,3.39,4.5,2017/18,0.5128205128205129,0.2949852507374631,0.2222222222222222,0.4978704655602878,0.286385666030254,0.215743868409458
E0,2017-12-02,Watford,Tottenham,5.0,4.0,1.72,2017/18,0.2,0.25,0.5813953488372093,0.1939120631341601,0.2423900789177001,0.5636978579481398
E0,2017-12-02,West Brom,Crystal Palace,2.5,3.2,3.2,2017/18,0.4,0.3125,0.3125,0.39024390243902446,0.30487804878048785,0.30487804878048785
E0,2017-12-03,Bournemouth,Southampton,2.89,3.25,2.39,2017/18,0.3460207612456747,0.3076923076923077,0.41841004184100417,0.3227434963082382,0.2869934474864026,0.39026305620535917
E0,2017-12-03,Man City,West Ham,1.08,11.0,21.0,2017/18,0.9259259259259258,0.09090909090909091,0.047619047619047616,0.8698599186624492,0.08540442837776775,0.0447356529597831
E0,2017-12-09,Burnley,Watford,2.6,3.25,3.0,2017/18,0.3846153846153846,0.3076923076923077,0.3333333333333333,0.375,0.30000000000000004,0.325
